"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Norway","NOR","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","308178399.974116","303430199.97498","303975969.974099","353954839.974097","387005119.974084","476020479.974071","527729179.956918","677214399.948138","707150099.927821","710409599.912317","812917899.85335","1159713681.98349","1351222384.94319","1643358266.84858","2069214589.34283","2333773277.7992","2321347830.26318","2373916327.9","3116739663.39797","4821441946.97219","6745965697.84098","6723511279.19099","7414478325.26804","7080872684.3317","9730070233.39882","14303908697.4783","12987377600","14849724311.2","13753484063","14259619911.2","15788121111","13650691111.3","12334936750","20084955278.96","19479288342.9574","22975743456.1488","26953900582.2874","23743939674.0695","19388860584.9744","24150926603.6249","27922061764.8508","23604634518.3601","32404963276.2778","37712335070.117","44307534100.2211","46985906907.1428","56841568021.0892","60839630463.8315","50949819616.3907","48859299009.8427","52797901977.2143","49397097548.673","51856399864.7373","58283144150.96","64800734876.8257","57455935282.0481","60445169006.9033",
"Nepal","NPL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","19273663.5999474","24149979.65","24045769.1699474","36256169.5999129","49119654.3996529","59519654.3996529","44983566.8190261","46384505.5990261","65316279.4988347","83753427.1973267","94202508.2773528","102268036.96623","107173163.79488","132121731.49468","145577564.99468","113974576.44468","145042571.04789","161385886.25","178077032.662416","235268986.49595","271948960.228694","262066272.393931","268378950.392933","191064638.993766","128600060.199849","105467411.59427","145886789.9","251413391.1","282826502","272846692.4","354107111.2","450982953.9","518336183.5","699898122.09202","752158932.75515","645536775.56338","627771694.06204","670587734.93885","800272117.96886","889429660.63376","987342059.51033","1079959915.10596","1070003788.97792","1286240898.49751","1529100002.9522","1565203546.7623","1935487661.47286","2014032866.72448","2457914117.58165","2819466120.04222","3002724549.74443","3702502404.39838","4417738501.71254","5434181437.37693","6216255232.30751","8145463894.80782","",
"Nauru","NRU","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","287599928.799","180797777.56875","250806530.848724","212806686.688724","257817310.048714","173296693.759992","179191433.599995","218554188.799984","161709283.199983","209849305.599976","257723141.889097","492952044.58174","833643807.19115","1047638702.39132","642844474.99948","430065728.69923","493834456.39157","449816941.35","465821881.13092","473984258.29109","365276591.57249","682774776.452802","646131517.798193","786179963.468774","1793573442.59998","1603038955.39388","3779914112.2","3270435791.5","2845129980.25","3027431843.6","4129354399.2","2950277966.8","3079488627.5","3337384603.16","3708505998.73695","4409841157.1912","5953469730.00968","4451316441.49375","4203710145.40664","4455337280.87611","3952081617.18588","3564653995.12651","4962815634.51398","6085430245.59415","6947355820.75483","8892728164.61942","14068475643.8888","17247175253.259","11052155564.3197","15594001969.1544","16722649840.0077","17011949837.9073","17582960817.5516","16317765993.28","15861076053.6333","14699797597.5523","17807882807.2238",
"OECD members","OED","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","12639736.7599361","25048543.73825","37308448.39751","48619137.74751","98531796.48393","165542427.57484","225805029.07423","306300153.85","295998975.18532","511379473.38442","704464237.08004","853184972.37831","999747222.871061","872445729.45847","989190263.499711","1184621145.15704","1080834052.9","1541969521","1172670921.5","1470103478.8","1783597699.8","2640633665.6","2420918518","1916720461.15216","1756912666.6582","1943066327.43273","2068956211.91264","2153955302.78143","2021367834.79764","2851826220.46727","2459611643.43089","2445296366.82739","3173684496.01584","3593748648.57875","3597609264.8676","4358381920.59506","5014439127.1764","9523990154.54225","11582398520.1374","12203595329.612","13025234533.1185","14366194745.442","14401122685.6763","15951037506.1","16324458541.905","17543980165.7575","20262241372.0625",
"Other small states","OSS","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","327400599.994967","261302469.99647","269316858.994936","307832195.982436","254226647.982417","230344687.998453","208453005.998453","165486079.998452","258389139.998439","332933119.998439","194529621.988229","198501869.9867","323798260.9809","590281592.47345","688502077.98012","562995206.57499","684140398.36802","715701792","795941411.26953","1144047139.36582","1567771065.9774","1455323368.35146","1812777499.09343","2682849362.91066","1610425723.69814","1429436653.57592","1464868819.2","1440835165.4","1192694280","1302246967.2","1046429502.4","1219792221.8","1523790725","1995445625.036","3715827397.44455","2527544086.22516","1307463660.42632","1794513739.67675","1625676189.15691","2117468754.22385","2087167598.08138","4218132005.11181","8795802476.09136","11815604850.916","10718170891.5445","11109359492.0385","12878021658.794","15798067697.36","9024014037.26201","13606124670.8765","17255566249.6836","17697928678.7905","13688479842.4827","7651260560.95194","14306813743.5247","20027863930.586","22027604439.3565",
"Panama","PAN","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","7429999.99987","4929999.99987","4829999.99987","7429999.99987","5129999.99987","5729999.99987","5929999.99987","6729999.99987","11100000","14100000","15749999.99575","21021684.19298","43127954.08929","41714928.98946","39316004.9977","34445397.59364","78941515.9948","70866195","150418455.09231","118717738.69361","117382755.59084","119947448.39721","100969755.79622","206695836.49093","215639208.4","97962498.18829","170173625.5","77814186.6","72213457","119413141.6","343513830.6","499075395.9","504386250","597409921.32","704267861.7548","781372942.92845","866521834.5388","1147777993.25025","954498603.25484","822912131.79528","722595083.23271","1091760800.54786","1182833320.468","1010969627.86394","630646311.02303","1210531960.83662","1334983323.9248","1935051647.34825","2423782843.95527","3028272281.86853","2714468988.46509","2303728083.38229","2466273040.01576","2847991160.3","4032197650.08614","3378098248.32505","3846753037.67933",
"Peru","PER","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","76811599.991289","110623099.99187","116734779.989896","135311199.98898","160421119.988694","174910399.9887","155236309.986381","125860399.999373","115115399.999434","167156799.999291","338657579.984586","430223122.37156","513201067.05899","638654740.43197","1112278569.43203","566164911.13218","424499907.29669","522224567","616609503.59516","2113581755.61871","2803966968.79032","1755200168.39021","1988396095.66873","1899044230.99942","2061520802.6986","2480958000","2242553300","1370497700","1213348000","1597167000","1890650000","3090441600","3456209000","3917582865.554","7420192725.2295","8653281588.51988","10989953427.0466","11305742353.5043","9882068025.68047","9049757351.09078","8675891766.07017","8980104804.65917","9721160040.87791","10241971443.349","12664710327.8449","14171339634.494","17441986974.6957","27785968170.1481","31241088630.9792","33225023537.1725","44214810907.6823","48913130103.0965","64155414320.6062","65766067911.3285","62529774258.1106","61594854089.3014","61801162831.7474",
"Philippines","PHL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","126942399.992901","53690649.99041","75066969.998829","109063999.9992","123073839.999343","193590319.994464","193733829.971243","180332799.998286","173204899.998229","121267199.998714","254791999.9984","392507820","600318063.17808","1111431760.97614","1655870738.47229","1462602803.37651","1739096887.9864","1653546073.3","2104978493.18692","3121121301.37442","3977980295.09989","2725396313.19833","1740333174.99563","857185285.49911","844406816.499214","1098200653.54092","2611227401.2","2312132593.6","2168908351","2398208886.4","2036231562.6","4436166921.3","5335691000","5933972405.87","7146366698.79115","7780875203.91195","11775611251.91","8744996305.7425","10837476487.1516","15068980979.1977","15074070373.0759","15682884985.7711","16321044786.4091","17083609581.0219","16234406188.4402","18474495834.163","22963019934.2504","33740202851.113","37497616889.2527","44205983033.895","62326282640.4379","75123093542.3849","83788600631.5648","83182371931.4255","79629434478.0397","80640410819.3123","80666221089.489",
"Palau","PLW","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","31260000","32450000","179670000","257201874.39832","431365354.75","414750079.69957","530801845.39682","457765887.79622","420886060.5667","481383222.06865","463965318.977558","454590619.299937","463143706.38873","450076797.8","467328112.7","419338062.25","409643441","427289975","345327807.8","259575830.25","166063203.58003","120208371.2761","266687777.774281","607155822.711478","380957688.963249","211012775.90371","223426644.48321","304157942.41287","440065783.10268","343099510.01904","520462532.08695","660156573.47281","750418381.42248","1440728432.2948","2106234947.80275","2008196049.62551","2629121174.07942","3121182795.59741","4352806377.05441","4035177909.53888","2850601825.27112","2329505281.50071","1758569674.06685","1679928621.55927",
"Poland","POL","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","1223020000","574441000","464625000","861999899.999529","945268000","1251517599.99953","1024744000","882302655.2","1723208692.8","2248959113","2503603416","4673859369.4","3799891426.3","4256739750","4276726137.91","6023061883.71165","14957024389.5319","18018686049.5498","20669498248.4495","28276350643.5249","27314254554.7546","27469379820.5303","26563086921.6332","29783861006.1899","33958963841.2317","36772764782.1211","42560657449.5341","48473947848.8856","65724834811.2022","62183606786.1782","79521598777.7442","93472496387.5953","97712443396.8254","108902203765.188","106221492600.971","100452428565.274","94902629476.0976","114328537882.165",
"Pre-demographic dividend","PRE","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Total reserves (includes gold, current US$)","FI.RES.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
